"RA","Dec"
-11.9719148461852,-28.4986851788971
-11.9717816016929,-28.4998955346805
-12.0391571939864,-28.5222707791836
-11.9935237523812,-28.5548409782073
-11.9642642676057,-28.5725734922931
-11.9406284859462,-28.5763194326242
-11.928568520403,-28.5688216356281
-11.9274198148146,-28.5163351946618
-11.9492987211273,-28.5005877607643
