,RA,Dec
0,357.9183809,-28.3527036
1,357.9040083,-28.3469942
2,357.8904868,-28.349512
3,357.8834906,-28.359662
4,357.8810087,-28.373333
5,357.8902105,-28.3818444
6,357.9054141,-28.3832921
7,357.9135892,-28.3782828
8,357.9240989,-28.3717996
9,357.9242462,-28.3623937
