,RA,Dec
0,188.6390847,2.2079841
1,188.623105,2.2227861
2,188.6008878,2.2325251
3,188.5751619,2.23759
4,188.5548922,2.2270746
5,188.5467059,2.2076004
6,188.5537213,2.1904626
7,188.5716501,2.1698189
8,188.5954252,2.1557961
9,188.6211485,2.1402149
10,188.651549,2.1316435
11,188.6636329,2.1425478
12,188.6776667,2.1596836
13,188.6640274,2.1807174
