,RA,Dec
0,17.6716713,-30.2006939
1,17.6620172,-30.1997963
2,17.6507145,-30.1992935
3,17.6360324,-30.201408
4,17.6296218,-30.2113775
5,17.6267059,-30.2229586
6,17.6303171,-30.2339364
7,17.6490839,-30.2401814
8,17.6706484,-30.236151
9,17.6758911,-30.2266833
10,17.674024,-30.2185263
