,RA,Dec
0,193.400232,2.2028802
1,193.3795885,2.2118171
2,193.3561933,2.212961
3,193.3399089,2.2095215
4,193.3309659,2.1925604
5,193.3332619,2.173538
6,193.3419803,2.1499325
7,193.3605599,2.1313702
8,193.3816611,2.1196834
9,193.3974855,2.1283936
10,193.4105572,2.1462711
11,193.411702,2.1753781
