,RA,Dec
0,179.0245161,-2.7013647
1,179.0190796,-2.7009187
2,179.012892,-2.7114719
3,179.003813,-2.7091225
4,178.9949676,-2.7098226
5,178.9890164,-2.7159189
6,178.9852572,-2.7209214
7,178.9789948,-2.7220134
8,178.978835,-2.7300668
9,178.9855649,-2.7346829
10,178.9915145,-2.733278
11,179.0038036,-2.7338305
12,179.0146068,-2.7311765
13,179.022123,-2.7264881
14,179.0265876,-2.718749
