,RA,Dec
0,202.9507125,-2.6967811
1,202.9491017,-2.6908543
2,202.9425645,-2.6907557
3,202.9367334,-2.6985934
4,202.9315054,-2.7058281
5,202.9264792,-2.7154738
6,202.926482,-2.7266251
7,202.9341272,-2.7327512
8,202.9419724,-2.7342559
9,202.9459934,-2.7264187
10,202.950919,-2.7169739
11,202.9573538,-2.7100402
12,202.9581559,-2.7008979
