"RA","Dec"
190.79514711646,1.97933020970531
190.793793869499,1.96206017671303
190.801624464876,1.94860247589083
190.825924561313,1.94462614853645
190.845395069179,1.94833728323846
190.861289982835,1.96321180870716
190.872044272781,1.97952467229835
190.872192020426,1.99491504044277
190.862535463027,2.00775293681979
190.843951560107,2.01206765071972
190.826385338674,2.00937660332205
190.806550894691,2.00006628602576
190.799383154249,1.98967467618688
