,RA,Dec
0,330.5518817,-31.9669835
1,330.5464731,-31.954346
2,330.5329388,-31.9490885
3,330.5184352,-31.9482596
4,330.5074075,-31.9526826
5,330.4977326,-31.9571058
6,330.4944312,-31.9687539
7,330.4930586,-31.9846701
8,330.492074,-31.9992738
9,330.5011599,-32.0071578
10,330.5174097,-32.0130769
11,330.535599,-32.0162052
12,330.5460515,-32.0132563
13,330.5551513,-32.005055
14,330.5605745,-31.9937342
15,330.5561306,-31.980605
