,RA,Dec
0,13.2158476,-31.1673982
1,13.1858909,-31.1483962
2,13.1569523,-31.144075
3,13.1212793,-31.1527045
4,13.1152133,-31.1659496
5,13.1172136,-31.1967662
6,13.1269639,-31.222402
7,13.1454783,-31.2468873
8,13.1805119,-31.2621545
9,13.2216121,-31.2566745
10,13.2418141,-31.2405381
11,13.2475267,-31.2226794
12,13.2468336,-31.1964724
