,RA,Dec
0,159.8477583,-0.1890819
1,159.8392592,-0.1859726
2,159.8311747,-0.1876311
3,159.8214318,-0.1911552
4,159.8185297,-0.2003797
5,159.8211209,-0.2100188
6,159.8268215,-0.2143718
7,159.8363571,-0.2134389
8,159.8453744,-0.2098111
9,159.8526297,-0.2018302
10,159.8526297,-0.194575
