"RA","Dec"
193.962760479988,3.47715087325829
193.938153186255,3.43191403397096
193.930499171778,3.34747151959113
193.953107986871,3.30822403147766
193.997959566229,3.31701872857921
194.020728736811,3.34395970626594
194.033450193032,3.39429621773359
194.033148254651,3.43988419631523
194.014974830767,3.48722664024885
193.986084870299,3.48944815028902
