,RA,Dec
0,350.960042,-29.3740734
1,350.9468853,-29.3690819
2,350.9293469,-29.3692338
3,350.9258083,-29.3801099
4,350.9251368,-29.3928959
5,350.9337426,-29.4027405
6,350.943698,-29.4084692
7,350.9538192,-29.406702
8,350.9657923,-29.3994955
9,350.9688225,-29.3902352
10,350.9664556,-29.3818595
