,RA,Dec
0,356.9508352,-28.127313
1,356.9333081,-28.1178039
2,356.9111451,-28.1172679
3,356.9031546,-28.119931
4,356.90302,-28.1312475
5,356.9082187,-28.1425522
6,356.9150762,-28.1507667
7,356.9317613,-28.1563122
8,356.9446108,-28.1608365
9,356.9544354,-28.1577253
10,356.9585706,-28.148162
11,356.9603688,-28.1377229
