"RA","Dec"
162.17788390441,-1.87308713369292
162.180494250129,-1.86176496276869
162.168859625591,-1.85348466061795
162.159221606007,-1.86355177447698
162.162958431567,-1.87440048146929
162.175451570466,-1.87497000067373
