"RA","Dec"
162.146890766794,-1.83139415622342
162.163874180319,-1.8261848500824
162.172478209934,-1.81605961937803
162.173079933685,-1.80245435576815
162.172754100488,-1.78911628159468
162.15645430185,-1.77654491206676
162.16153682027,-1.79192848888735
162.165250895495,-1.80371214086545
162.162958772381,-1.81218353762025
162.154589539775,-1.82421031777959
