,RA,Dec
0,189.8525075,-0.5160702
1,189.8120141,-0.5115195
2,189.7824403,-0.5137934
3,189.7701557,-0.5197075
4,189.7712927,-0.532674
5,189.7835768,-0.5422287
6,189.8051883,-0.5499639
7,189.8261175,-0.550192
8,189.8581941,-0.5481455
9,189.8770761,-0.5442787
10,189.8832186,-0.534952
11,189.8766214,-0.5281273
