,RA,Dec
0,32.5373512,-32.9274629
1,32.5289524,-32.9189031
2,32.5222341,-32.9188023
3,32.5167153,-32.922226
4,32.5138344,-32.9335049
5,32.5122728,-32.944784
6,32.5163516,-32.9564666
7,32.5301541,-32.9626103
8,32.5337545,-32.9571719
9,32.5402338,-32.9463957
