,RA,Dec
0,330.8828829,-34.9319098
1,330.8742682,-34.9232183
2,330.8598582,-34.922898
3,330.8474522,-34.9271699
4,330.8384498,-34.9360342
5,330.8392562,-34.948013
6,330.8486718,-34.9586758
7,330.8608872,-34.9609677
8,330.8728974,-34.9570228
9,330.8827009,-34.9497963
10,330.8874948,-34.939619
