,RA,Dec
0,25.1047307,-28.9020717
1,25.0921914,-28.8952245
2,25.079768,-28.8981447
3,25.0776119,-28.9030029
4,25.0748198,-28.9107327
5,25.0817213,-28.9279544
6,25.0948389,-28.9286594
7,25.1024027,-28.9247069
8,25.106459,-28.9181848
9,25.1084131,-28.9083151
